user_id,registration_date,marketing_source,country,platform
82495,2024-06-24,Facebook Ads,UA,Android
82496,2024-04-15,Organic,DE,iOS
82497,2024-02-29,Google Ads,UA,iOS
82498,2024-04-02,Facebook Ads,UK,Android
82499,2024-03-25,Organic,DE,Android
82500,2024-03-10,Organic,US,Android
82501,2024-05-09,Organic,UA,iOS
82502,2024-03-29,Organic,UK,iOS
82503,2024-01-13,Facebook Ads,US,Android
82504,2024-01-02,Organic,US,Android
82505,2024-01-02,Influencer,UA,iOS
82506,2024-03-21,Organic,UA,iOS
82507,2024-02-20,Facebook Ads,IN,iOS
82508,2024-02-19,Organic,UA,Android
82509,2024-04-27,Organic,UK,iOS
82510,2024-03-29,Organic,IN,Android
82511,2024-05-01,Organic,UA,iOS
82512,2024-06-25,Organic,IN,iOS
82513,2024-01-02,Organic,UA,Android
82514,2024-01-17,Facebook Ads,UA,iOS
82515,2024-05-16,Organic,DE,iOS
82516,2024-06-16,Organic,UA,iOS
82517,2024-03-14,Google Ads,UK,iOS
82518,2024-04-15,Organic,IN,iOS
82519,2024-04-26,Organic,IN,Android
82520,2024-04-02,Organic,UA,Android
82521,2024-04-18,Organic,IN,iOS
82522,2024-05-26,Google Ads,DE,Android
82523,2024-02-03,Organic,UA,Android
82524,2024-06-13,Google Ads,IN,iOS
82525,2024-01-02,Google Ads,UA,iOS
82526,2024-03-01,Influencer,US,iOS
82527,2024-05-26,Organic,IN,Android
82528,2024-06-15,Organic,US,Android
82529,2024-04-14,Facebook Ads,UK,Android
82530,2024-02-26,Organic,UK,iOS
82531,2024-02-11,Google Ads,IN,Android
82532,2024-05-27,Organic,DE,Android
82533,2024-01-02,Organic,DE,Android
82534,2024-01-24,Organic,UA,Android
82535,2024-04-26,Influencer,UK,iOS
82536,2024-03-02,Facebook Ads,IN,Android
82537,2024-04-23,Google Ads,UA,Android
82538,2024-01-22,Google Ads,IN,Android
82539,2024-03-01,Google Ads,IN,iOS
82540,2024-02-14,Facebook Ads,UK,iOS
82541,2024-06-05,Google Ads,IN,Android
82542,2024-05-19,Organic,UA,Android
82543,2024-05-28,Organic,IN,Android
82544,2024-06-28,Organic,UK,Android
82545,2024-04-18,Google Ads,US,iOS
82546,2024-03-12,Organic,UA,iOS
82547,2024-04-30,Organic,IN,Android
82548,2024-01-12,Organic,US,iOS
82549,2024-03-05,Organic,DE,Android
82550,2024-02-03,Facebook Ads,IN,iOS
82551,2024-06-13,Organic,UK,iOS
82552,2024-06-24,Google Ads,US,Android
82553,2024-03-11,Google Ads,US,Android
82554,2024-03-09,Google Ads,IN,iOS
82555,2024-05-07,Google Ads,IN,iOS
82556,2024-01-17,Organic,IN,iOS
82557,2024-03-31,Facebook Ads,IN,iOS
82558,2024-06-15,Facebook Ads,DE,iOS
82559,2024-01-20,Google Ads,UK,iOS
82560,2024-06-18,Organic,IN,iOS
82561,2024-03-23,Organic,UK,iOS
82562,2024-01-18,Influencer,UA,iOS
82563,2024-06-11,Facebook Ads,UK,Android
82564,2024-02-10,Google Ads,UK,Android
82565,2024-04-26,Organic,IN,iOS
82566,2024-02-15,Organic,UK,Android
82567,2024-06-05,Google Ads,DE,Android
82568,2024-05-04,Google Ads,UA,Android
82569,2024-01-20,Google Ads,UA,Android
82570,2024-05-23,Influencer,US,Android
82571,2024-04-23,Organic,IN,iOS
82572,2024-04-20,Organic,US,Android
82573,2024-01-04,Facebook Ads,UA,iOS
82574,2024-02-20,Google Ads,IN,Android
82575,2024-06-29,Facebook Ads,UK,iOS
82576,2024-02-28,Facebook Ads,DE,Android
82577,2024-03-14,Organic,DE,iOS
82578,2024-03-04,Organic,UK,Android
82579,2024-02-28,Facebook Ads,IN,iOS
82580,2024-01-17,Facebook Ads,UK,iOS
82581,2024-01-05,Facebook Ads,DE,iOS
82582,2024-03-27,Influencer,US,Android
82583,2024-01-14,Facebook Ads,US,iOS
82584,2024-01-26,Organic,UA,Android
82585,2024-04-21,Google Ads,IN,iOS
82586,2024-04-21,Facebook Ads,UK,Android
82587,2024-03-13,Facebook Ads,DE,Android
82588,2024-01-15,Facebook Ads,UK,iOS
82589,2024-02-08,Google Ads,UK,iOS
82590,2024-01-27,Organic,IN,Android
82591,2024-02-01,Organic,IN,iOS
82592,2024-01-22,Facebook Ads,IN,Android
82593,2024-02-26,Organic,US,iOS
82594,2024-06-12,Organic,DE,Android
82595,2024-01-27,Facebook Ads,UK,Android
82596,2024-01-12,Google Ads,IN,iOS
82597,2024-01-28,Facebook Ads,UA,iOS
82598,2024-06-21,Organic,DE,Android
82599,2024-03-16,Influencer,DE,Android
82600,2024-05-16,Google Ads,DE,iOS
82601,2024-02-28,Influencer,DE,Android
82602,2024-01-17,Organic,DE,iOS
82603,2024-04-20,Organic,UK,Android
82604,2024-02-05,Organic,DE,iOS
82605,2024-01-25,Organic,UK,iOS
82606,2024-06-04,Google Ads,US,Android
82607,2024-06-13,Influencer,DE,iOS
82608,2024-06-26,Influencer,US,Android
82609,2024-06-13,Google Ads,DE,iOS
82610,2024-02-05,Organic,US,iOS
82611,2024-01-10,Organic,UK,iOS
82612,2024-01-05,Facebook Ads,UA,iOS
82613,2024-01-19,Influencer,UA,iOS
82614,2024-06-01,Google Ads,IN,iOS
82615,2024-01-04,Organic,UK,iOS
82616,2024-04-28,Facebook Ads,UK,iOS
82617,2024-06-22,Organic,US,iOS
82618,2024-05-12,Organic,DE,Android
82619,2024-03-17,Organic,UA,iOS
82620,2024-04-22,Organic,IN,iOS
82621,2024-03-04,Google Ads,UK,iOS
82622,2024-05-20,Facebook Ads,IN,iOS
82623,2024-02-20,Organic,US,Android
82624,2024-06-15,Organic,UK,iOS
82625,2024-05-25,Organic,US,iOS
82626,2024-01-02,Google Ads,IN,Android
82627,2024-05-26,Organic,IN,Android
82628,2024-02-09,Google Ads,UA,iOS
82629,2024-03-12,Influencer,UA,iOS
82630,2024-06-16,Organic,UK,iOS
82631,2024-01-18,Organic,UK,Android
82632,2024-03-10,Influencer,US,Android
82633,2024-03-23,Organic,UA,iOS
82634,2024-02-08,Organic,IN,iOS
82635,2024-06-18,Google Ads,UA,Android
82636,2024-01-05,Facebook Ads,DE,Android
82637,2024-03-07,Organic,UA,Android
82638,2024-03-08,Facebook Ads,IN,iOS
82639,2024-06-07,Facebook Ads,UK,Android
82640,2024-04-24,Organic,UA,iOS
82641,2024-02-09,Facebook Ads,DE,Android
82642,2024-02-10,Organic,DE,Android
82643,2024-05-06,Facebook Ads,UK,Android
82644,2024-06-22,Google Ads,US,Android
82645,2024-03-08,Organic,UK,Android
82646,2024-05-28,Google Ads,IN,iOS
82647,2024-04-05,Organic,US,iOS
82648,2024-05-12,Organic,DE,Android
82649,2024-06-01,Organic,UA,Android
82650,2024-02-02,Organic,DE,iOS
82651,2024-02-09,Organic,UK,Android
82652,2024-02-01,Facebook Ads,DE,iOS
82653,2024-06-16,Organic,IN,iOS
82654,2024-04-12,Organic,IN,Android
82655,2024-02-01,Influencer,DE,iOS
82656,2024-02-27,Organic,IN,iOS
82657,2024-02-16,Facebook Ads,IN,Android
82658,2024-06-07,Organic,DE,iOS
82659,2024-02-06,Influencer,IN,iOS
82660,2024-05-30,Influencer,DE,iOS
82661,2024-03-04,Organic,DE,Android
82662,2024-02-23,Facebook Ads,US,Android
82663,2024-04-22,Facebook Ads,DE,Android
82664,2024-06-14,Google Ads,DE,iOS
82665,2024-04-23,Organic,DE,Android
82666,2024-06-02,Google Ads,UK,Android
82667,2024-03-26,Organic,IN,Android
82668,2024-04-13,Organic,DE,Android
82669,2024-04-08,Influencer,US,iOS
82670,2024-03-02,Organic,UK,Android
82671,2024-06-19,Influencer,US,iOS
82672,2024-02-19,Organic,DE,iOS
82673,2024-06-15,Facebook Ads,DE,iOS
82674,2024-05-27,Facebook Ads,IN,Android
82675,2024-05-20,Organic,IN,iOS
82676,2024-03-18,Facebook Ads,DE,iOS
82677,2024-02-27,Organic,IN,Android
82678,2024-04-17,Organic,UK,iOS
82679,2024-05-08,Organic,IN,Android
82680,2024-02-05,Organic,DE,Android
82681,2024-05-05,Facebook Ads,UK,Android
82682,2024-02-11,Organic,UA,Android
82683,2024-05-26,Facebook Ads,UA,Android
82684,2024-05-21,Google Ads,DE,Android
82685,2024-06-25,Influencer,US,iOS
82686,2024-02-17,Organic,US,iOS
82687,2024-01-02,Google Ads,IN,Android
82688,2024-01-02,Google Ads,UK,Android
82689,2024-04-25,Facebook Ads,UA,Android
82690,2024-01-29,Facebook Ads,IN,Android
82691,2024-05-26,Facebook Ads,UK,Android
82692,2024-05-29,Organic,UK,Android
82693,2024-02-24,Organic,UK,iOS
82694,2024-05-11,Organic,IN,iOS
82695,2024-03-28,Facebook Ads,US,iOS
82696,2024-03-24,Organic,UA,iOS
82697,2024-06-18,Google Ads,IN,Android
82698,2024-01-06,Google Ads,US,iOS
82699,2024-04-25,Facebook Ads,UA,iOS
82700,2024-05-04,Influencer,DE,iOS
82701,2024-05-27,Google Ads,UA,Android
82702,2024-06-28,Organic,UK,Android
82703,2024-05-02,Organic,DE,iOS
82704,2024-05-16,Organic,UA,Android
82705,2024-02-22,Google Ads,US,iOS
82706,2024-04-01,Organic,IN,iOS
82707,2024-05-19,Organic,DE,Android
82708,2024-06-10,Facebook Ads,US,iOS
82709,2024-03-29,Organic,UA,iOS
82710,2024-02-05,Organic,UA,Android
82711,2024-06-06,Influencer,US,iOS
82712,2024-03-31,Organic,DE,Android
82713,2024-02-20,Organic,US,iOS
82714,2024-06-02,Google Ads,UA,iOS
82715,2024-03-12,Facebook Ads,IN,iOS
82716,2024-02-26,Facebook Ads,UA,iOS
82717,2024-05-03,Organic,UA,iOS
82718,2024-05-18,Google Ads,UA,Android
82719,2024-04-01,Organic,UA,Android
82720,2024-02-13,Organic,UA,iOS
82721,2024-04-15,Facebook Ads,DE,Android
82722,2024-03-10,Google Ads,US,iOS
82723,2024-05-09,Influencer,UK,Android
82724,2024-04-23,Google Ads,DE,iOS
82725,2024-02-19,Influencer,IN,Android
82726,2024-03-08,Organic,UK,Android
82727,2024-02-04,Influencer,UK,iOS
82728,2024-02-25,Organic,US,iOS
82729,2024-05-17,Organic,UK,Android
82730,2024-02-01,Organic,IN,iOS
82731,2024-01-25,Organic,DE,Android
82732,2024-03-12,Organic,UK,Android
82733,2024-05-22,Organic,UK,iOS
82734,2024-05-26,Facebook Ads,DE,Android
82735,2024-03-25,Organic,US,iOS
82736,2024-06-25,Google Ads,UK,Android
82737,2024-03-03,Facebook Ads,UA,Android
82738,2024-02-13,Organic,UA,iOS
82739,2024-02-25,Organic,UK,iOS
82740,2024-05-29,Organic,UK,Android
82741,2024-01-18,Facebook Ads,DE,Android
82742,2024-03-16,Influencer,IN,Android
82743,2024-05-05,Organic,DE,iOS
82744,2024-06-12,Organic,UK,Android
82745,2024-03-09,Organic,UK,Android
82746,2024-04-16,Facebook Ads,UK,iOS
82747,2024-05-16,Organic,US,iOS
82748,2024-06-09,Organic,US,Android
82749,2024-04-13,Facebook Ads,DE,iOS
82750,2024-03-13,Influencer,DE,Android
82751,2024-02-02,Google Ads,UK,Android
82752,2024-03-29,Organic,US,iOS
82753,2024-05-04,Google Ads,DE,iOS
82754,2024-03-27,Organic,IN,iOS
82755,2024-02-11,Organic,UA,iOS
82756,2024-02-07,Organic,US,Android
82757,2024-04-17,Organic,UA,iOS
82758,2024-06-08,Organic,UK,iOS
82759,2024-02-23,Organic,US,Android
82760,2024-01-17,Organic,DE,iOS
82761,2024-01-25,Organic,UA,iOS
82762,2024-02-14,Organic,UK,iOS
82763,2024-05-30,Google Ads,UK,Android
82764,2024-02-28,Facebook Ads,UK,iOS
82765,2024-02-01,Google Ads,DE,iOS
82766,2024-04-26,Influencer,IN,Android
82767,2024-02-28,Google Ads,DE,iOS
82768,2024-04-10,Facebook Ads,DE,iOS
82769,2024-05-23,Organic,DE,Android
82770,2024-06-15,Facebook Ads,IN,iOS
82771,2024-04-10,Organic,UA,iOS
82772,2024-06-17,Facebook Ads,IN,Android
82773,2024-03-24,Organic,UK,Android
82774,2024-05-24,Organic,DE,Android
82775,2024-03-11,Organic,US,iOS
82776,2024-06-29,Facebook Ads,UA,iOS
82777,2024-01-12,Organic,US,Android
82778,2024-04-16,Google Ads,UK,Android
82779,2024-06-28,Organic,UA,iOS
82780,2024-01-30,Google Ads,US,iOS
82781,2024-04-23,Organic,UK,Android
82782,2024-02-11,Organic,US,iOS
82783,2024-01-22,Influencer,DE,Android
82784,2024-02-14,Organic,IN,iOS
82785,2024-02-11,Google Ads,UA,iOS
82786,2024-01-19,Organic,DE,Android
82787,2024-04-24,Organic,DE,Android
82788,2024-04-21,Organic,UK,Android
82789,2024-05-01,Organic,UK,Android
82790,2024-06-04,Organic,DE,iOS
82791,2024-02-11,Influencer,UA,iOS
82792,2024-04-28,Organic,DE,Android
82793,2024-02-06,Organic,DE,Android
82794,2024-06-05,Organic,UA,iOS
82795,2024-03-17,Facebook Ads,IN,iOS
82796,2024-01-07,Organic,UA,Android
82797,2024-01-08,Organic,IN,iOS
82798,2024-02-15,Organic,US,Android
82799,2024-02-24,Organic,UK,iOS
82800,2024-04-17,Google Ads,DE,iOS
82801,2024-06-29,Google Ads,DE,Android
82802,2024-03-17,Influencer,US,Android
82803,2024-06-19,Organic,UK,iOS
82804,2024-02-15,Facebook Ads,UK,iOS
82805,2024-05-04,Organic,UK,iOS
82806,2024-03-15,Organic,DE,Android
82807,2024-01-18,Organic,UA,Android
82808,2024-02-29,Google Ads,US,Android
82809,2024-03-24,Organic,US,iOS
82810,2024-02-18,Facebook Ads,DE,iOS
82811,2024-01-25,Facebook Ads,US,iOS
82812,2024-01-14,Organic,IN,Android
82813,2024-06-10,Organic,IN,Android
82814,2024-03-30,Facebook Ads,UA,Android
82815,2024-03-16,Organic,IN,Android
82816,2024-03-14,Facebook Ads,IN,Android
82817,2024-01-23,Facebook Ads,US,iOS
82818,2024-03-03,Organic,UK,Android
82819,2024-06-25,Organic,DE,iOS
82820,2024-01-20,Google Ads,UA,Android
82821,2024-04-08,Google Ads,DE,Android
82822,2024-01-08,Google Ads,US,iOS
82823,2024-03-26,Organic,US,iOS
82824,2024-06-21,Facebook Ads,IN,Android
82825,2024-04-10,Organic,DE,iOS
82826,2024-03-18,Influencer,US,Android
82827,2024-06-29,Organic,IN,iOS
82828,2024-05-21,Google Ads,IN,iOS
82829,2024-03-10,Influencer,UK,iOS
82830,2024-06-28,Influencer,UA,iOS
82831,2024-06-03,Google Ads,US,Android
82832,2024-04-07,Organic,DE,iOS
82833,2024-04-27,Organic,IN,iOS
82834,2024-03-27,Organic,DE,iOS
82835,2024-03-16,Google Ads,IN,Android
82836,2024-01-07,Facebook Ads,UK,iOS
82837,2024-05-15,Organic,DE,iOS
82838,2024-02-22,Influencer,UA,Android
82839,2024-05-03,Influencer,IN,Android
82840,2024-03-21,Facebook Ads,UK,iOS
82841,2024-01-04,Organic,US,iOS
82842,2024-03-06,Organic,UA,Android
82843,2024-02-11,Organic,UK,Android
82844,2024-01-15,Facebook Ads,IN,Android
82845,2024-03-11,Google Ads,UA,iOS
82846,2024-01-17,Influencer,US,iOS
82847,2024-06-21,Google Ads,IN,Android
82848,2024-05-06,Organic,UA,Android
82849,2024-01-05,Influencer,US,Android
82850,2024-03-13,Google Ads,UA,Android
82851,2024-06-16,Facebook Ads,DE,iOS
82852,2024-01-25,Organic,UK,Android
82853,2024-06-17,Influencer,IN,iOS
82854,2024-04-15,Organic,UK,Android
82855,2024-04-02,Facebook Ads,IN,Android
82856,2024-06-23,Google Ads,IN,iOS
82857,2024-06-13,Google Ads,UA,iOS
82858,2024-02-14,Organic,US,iOS
82859,2024-01-17,Organic,UA,iOS
82860,2024-04-09,Facebook Ads,DE,iOS
82861,2024-02-18,Facebook Ads,UK,Android
82862,2024-03-21,Organic,UA,Android
82863,2024-05-14,Organic,US,Android
82864,2024-04-01,Facebook Ads,UA,Android
82865,2024-05-22,Google Ads,DE,Android
82866,2024-02-22,Google Ads,UK,iOS
82867,2024-04-12,Organic,UK,Android
82868,2024-04-27,Facebook Ads,US,Android
82869,2024-06-07,Organic,UA,iOS
82870,2024-01-03,Google Ads,IN,Android
82871,2024-03-06,Facebook Ads,UK,Android
82872,2024-05-15,Organic,US,Android
82873,2024-05-08,Organic,IN,iOS
82874,2024-04-12,Organic,UA,Android
82875,2024-04-11,Facebook Ads,UA,Android
82876,2024-05-20,Facebook Ads,UA,iOS
82877,2024-06-11,Organic,IN,iOS
82878,2024-06-26,Facebook Ads,UA,Android
82879,2024-06-24,Organic,US,Android
82880,2024-03-22,Organic,UK,iOS
82881,2024-05-18,Organic,DE,iOS
82882,2024-06-12,Google Ads,DE,Android
82883,2024-04-27,Organic,UK,iOS
82884,2024-02-17,Organic,IN,iOS
82885,2024-05-26,Google Ads,UK,Android
82886,2024-03-26,Organic,US,iOS
82887,2024-01-08,Facebook Ads,IN,Android
82888,2024-03-24,Facebook Ads,UK,Android
82889,2024-06-06,Organic,UK,iOS
82890,2024-02-16,Organic,UK,Android
82891,2024-03-11,Organic,IN,Android
82892,2024-05-27,Google Ads,UA,iOS
82893,2024-01-25,Organic,IN,Android
82894,2024-01-12,Google Ads,UK,Android
82895,2024-02-02,Organic,US,iOS
82896,2024-01-21,Organic,IN,iOS
82897,2024-03-29,Organic,UK,iOS
82898,2024-06-08,Influencer,UA,iOS
82899,2024-03-12,Facebook Ads,US,Android
82900,2024-03-14,Organic,DE,Android
82901,2024-06-12,Google Ads,US,iOS
82902,2024-01-28,Influencer,UA,iOS
82903,2024-04-21,Facebook Ads,US,Android
82904,2024-02-18,Influencer,US,Android
82905,2024-03-10,Organic,IN,Android
82906,2024-06-21,Facebook Ads,US,iOS
82907,2024-06-25,Organic,IN,iOS
82908,2024-02-14,Facebook Ads,DE,iOS
82909,2024-02-27,Organic,DE,iOS
82910,2024-02-19,Organic,IN,iOS
82911,2024-03-13,Organic,US,Android
82912,2024-06-27,Organic,UK,Android
82913,2024-05-14,Facebook Ads,UA,iOS
82914,2024-04-21,Influencer,UA,Android
82915,2024-02-29,Facebook Ads,UK,Android
82916,2024-01-13,Organic,UK,Android
82917,2024-02-26,Organic,UK,iOS
82918,2024-06-05,Organic,DE,iOS
82919,2024-05-09,Organic,UA,Android
82920,2024-04-29,Facebook Ads,US,Android
82921,2024-01-11,Organic,UA,iOS
82922,2024-02-26,Influencer,DE,Android
82923,2024-02-28,Facebook Ads,DE,Android
82924,2024-05-22,Organic,IN,Android
82925,2024-02-01,Facebook Ads,UK,Android
82926,2024-06-19,Organic,IN,Android
82927,2024-05-31,Organic,IN,iOS
82928,2024-06-05,Influencer,IN,iOS
82929,2024-03-29,Organic,DE,Android
82930,2024-06-22,Organic,DE,iOS
82931,2024-01-17,Organic,DE,iOS
82932,2024-01-22,Google Ads,UK,Android
82933,2024-04-20,Influencer,UK,iOS
82934,2024-03-06,Google Ads,IN,iOS
82935,2024-02-17,Organic,UA,Android
82936,2024-06-16,Organic,UA,Android
82937,2024-01-25,Organic,DE,Android
82938,2024-01-15,Google Ads,IN,iOS
82939,2024-06-25,Organic,UA,Android
82940,2024-01-27,Organic,US,iOS
82941,2024-06-11,Google Ads,UA,Android
82942,2024-01-05,Google Ads,US,iOS
82943,2024-01-30,Organic,US,iOS
82944,2024-06-18,Organic,UA,iOS
82945,2024-03-14,Google Ads,US,Android
82946,2024-02-20,Organic,UA,iOS
82947,2024-02-20,Google Ads,UA,Android
82948,2024-06-16,Organic,UA,iOS
82949,2024-03-17,Google Ads,IN,iOS
82950,2024-06-14,Organic,US,Android
82951,2024-04-23,Organic,UK,Android
82952,2024-06-03,Organic,US,iOS
82953,2024-02-05,Organic,DE,iOS
82954,2024-05-30,Organic,IN,Android
82955,2024-05-22,Google Ads,UA,Android
82956,2024-03-19,Organic,UA,iOS
82957,2024-06-01,Organic,UK,iOS
82958,2024-02-26,Facebook Ads,DE,Android
82959,2024-02-08,Facebook Ads,DE,Android
82960,2024-03-30,Influencer,DE,iOS
82961,2024-02-13,Organic,DE,Android
82962,2024-06-13,Google Ads,DE,Android
82963,2024-01-30,Organic,UK,Android
82964,2024-05-01,Organic,IN,Android
82965,2024-02-05,Facebook Ads,DE,Android
82966,2024-03-12,Organic,DE,Android
82967,2024-01-23,Google Ads,UA,Android
82968,2024-04-10,Organic,US,iOS
82969,2024-03-05,Google Ads,US,Android
82970,2024-04-12,Organic,UA,Android
82971,2024-05-30,Organic,DE,iOS
82972,2024-02-17,Google Ads,US,Android
82973,2024-05-11,Influencer,UK,Android
82974,2024-01-05,Facebook Ads,DE,Android
82975,2024-02-23,Facebook Ads,UA,Android
82976,2024-02-16,Influencer,UA,Android
82977,2024-02-15,Google Ads,UA,iOS
82978,2024-01-09,Organic,UK,iOS
82979,2024-05-14,Google Ads,UA,Android
82980,2024-03-23,Google Ads,UA,Android
82981,2024-04-20,Google Ads,UA,Android
82982,2024-03-18,Organic,UK,iOS
82983,2024-01-02,Organic,IN,iOS
82984,2024-06-12,Google Ads,DE,Android
82985,2024-03-31,Organic,UK,iOS
82986,2024-06-17,Organic,UK,iOS
82987,2024-03-04,Influencer,IN,iOS
82988,2024-05-24,Organic,UA,Android
82989,2024-05-02,Facebook Ads,DE,Android
82990,2024-04-11,Organic,UA,iOS
82991,2024-01-03,Organic,US,Android
82992,2024-03-22,Organic,IN,Android
82993,2024-05-12,Organic,UK,Android
82994,2024-06-25,Organic,DE,iOS
82995,2024-02-24,Organic,UK,Android
82996,2024-01-16,Organic,DE,Android
82997,2024-03-06,Organic,IN,Android
82998,2024-05-28,Organic,IN,Android
82999,2024-03-02,Google Ads,UK,Android
83000,2024-04-28,Facebook Ads,UK,iOS
83001,2024-01-12,Organic,DE,iOS
83002,2024-02-20,Organic,UA,Android
83003,2024-01-21,Facebook Ads,US,Android
83004,2024-05-13,Influencer,UK,Android
83005,2024-01-31,Organic,US,iOS
83006,2024-04-14,Google Ads,US,iOS
83007,2024-04-20,Google Ads,UK,Android
83008,2024-02-17,Facebook Ads,UK,iOS
83009,2024-06-10,Organic,IN,Android
83010,2024-02-09,Facebook Ads,US,Android
83011,2024-06-28,Influencer,UK,Android
83012,2024-01-30,Organic,DE,Android
83013,2024-06-26,Organic,UK,Android
83014,2024-06-30,Organic,IN,Android
83015,2024-01-01,Organic,US,Android
83016,2024-03-19,Facebook Ads,US,iOS
83017,2024-03-04,Organic,IN,iOS
83018,2024-03-26,Influencer,US,Android
83019,2024-06-14,Organic,DE,Android
83020,2024-02-16,Organic,US,Android
83021,2024-04-16,Google Ads,DE,iOS
83022,2024-05-29,Organic,US,iOS
83023,2024-05-26,Facebook Ads,IN,iOS
83024,2024-02-21,Facebook Ads,US,Android
83025,2024-06-23,Organic,UA,iOS
83026,2024-03-26,Facebook Ads,US,Android
83027,2024-04-04,Facebook Ads,DE,Android
83028,2024-03-17,Influencer,US,Android
83029,2024-02-06,Facebook Ads,US,Android
83030,2024-03-29,Influencer,US,Android
83031,2024-03-04,Facebook Ads,IN,Android
83032,2024-01-06,Organic,DE,iOS
83033,2024-06-03,Organic,DE,Android
83034,2024-01-26,Google Ads,IN,iOS
83035,2024-04-19,Organic,IN,Android
83036,2024-02-26,Influencer,DE,Android
83037,2024-01-11,Organic,IN,iOS
83038,2024-06-30,Organic,DE,iOS
83039,2024-03-21,Google Ads,IN,Android
83040,2024-01-11,Organic,US,Android
83041,2024-05-16,Google Ads,UK,iOS
83042,2024-01-09,Organic,US,Android
83043,2024-02-01,Facebook Ads,UA,iOS
83044,2024-05-22,Google Ads,DE,iOS
83045,2024-02-11,Google Ads,US,Android
83046,2024-02-09,Organic,UK,iOS
83047,2024-05-04,Organic,UA,iOS
83048,2024-02-10,Google Ads,UK,iOS
83049,2024-01-10,Organic,IN,iOS
83050,2024-06-17,Facebook Ads,US,Android
83051,2024-05-09,Organic,UK,Android
83052,2024-02-24,Organic,IN,Android
83053,2024-01-04,Facebook Ads,UA,iOS
83054,2024-02-26,Facebook Ads,UK,Android
83055,2024-05-04,Organic,UA,Android
83056,2024-06-08,Organic,US,Android
83057,2024-05-03,Google Ads,UK,iOS
83058,2024-05-12,Facebook Ads,UK,iOS
83059,2024-05-09,Google Ads,US,Android
83060,2024-01-20,Organic,US,Android
83061,2024-04-17,Facebook Ads,IN,Android
83062,2024-02-17,Organic,DE,Android
83063,2024-01-01,Google Ads,US,iOS
83064,2024-02-16,Google Ads,IN,Android
83065,2024-06-07,Organic,UA,Android
83066,2024-01-01,Influencer,UA,iOS
83067,2024-03-31,Google Ads,DE,iOS
83068,2024-01-17,Organic,UA,iOS
83069,2024-03-25,Organic,DE,iOS
83070,2024-01-27,Organic,IN,iOS
83071,2024-02-15,Google Ads,DE,Android
83072,2024-04-12,Facebook Ads,UA,iOS
83073,2024-06-04,Facebook Ads,IN,iOS
83074,2024-03-06,Facebook Ads,DE,iOS
83075,2024-06-28,Google Ads,DE,Android
83076,2024-02-22,Organic,UA,iOS
83077,2024-05-31,Organic,DE,Android
83078,2024-05-18,Influencer,IN,iOS
83079,2024-04-19,Organic,DE,iOS
83080,2024-04-23,Facebook Ads,US,Android
83081,2024-04-11,Organic,US,Android
83082,2024-01-26,Google Ads,IN,iOS
83083,2024-01-14,Google Ads,US,iOS
83084,2024-02-19,Google Ads,UA,iOS
83085,2024-06-23,Organic,DE,iOS
83086,2024-04-04,Google Ads,US,Android
83087,2024-03-13,Organic,UA,Android
83088,2024-01-13,Google Ads,DE,Android
83089,2024-02-27,Organic,IN,Android
83090,2024-01-14,Organic,IN,Android
83091,2024-03-21,Organic,UK,Android
83092,2024-05-13,Organic,DE,Android
83093,2024-06-28,Organic,IN,iOS
83094,2024-04-03,Organic,UK,Android
83095,2024-03-16,Facebook Ads,IN,iOS
83096,2024-04-07,Google Ads,UA,iOS
83097,2024-04-02,Influencer,IN,Android
83098,2024-04-30,Organic,US,iOS
83099,2024-04-30,Organic,IN,Android
83100,2024-02-10,Organic,UA,iOS
83101,2024-02-20,Influencer,DE,iOS
83102,2024-03-22,Influencer,UK,iOS
83103,2024-03-30,Organic,US,iOS
83104,2024-01-09,Organic,US,iOS
83105,2024-01-10,Organic,IN,Android
83106,2024-01-28,Organic,UK,Android
83107,2024-01-04,Organic,DE,Android
83108,2024-05-07,Facebook Ads,IN,Android
83109,2024-02-20,Organic,UK,Android
83110,2024-05-10,Organic,DE,iOS
83111,2024-01-31,Google Ads,UA,Android
83112,2024-02-21,Facebook Ads,IN,Android
83113,2024-05-11,Facebook Ads,UA,iOS
83114,2024-01-07,Organic,IN,iOS
83115,2024-01-12,Google Ads,UA,iOS
83116,2024-05-28,Organic,IN,iOS
83117,2024-04-29,Facebook Ads,UK,iOS
83118,2024-05-07,Organic,DE,Android
83119,2024-03-17,Facebook Ads,DE,Android
83120,2024-04-18,Influencer,IN,iOS
83121,2024-05-16,Influencer,DE,iOS
83122,2024-05-04,Google Ads,US,Android
83123,2024-04-10,Facebook Ads,UA,Android
83124,2024-05-30,Google Ads,UK,iOS
83125,2024-06-26,Facebook Ads,UK,Android
83126,2024-03-11,Google Ads,UK,Android
83127,2024-04-02,Influencer,UA,iOS
83128,2024-01-25,Facebook Ads,IN,iOS
83129,2024-04-12,Organic,UK,Android
83130,2024-01-13,Organic,IN,Android
83131,2024-04-30,Organic,UA,iOS
83132,2024-05-14,Organic,UA,Android
83133,2024-05-20,Influencer,UK,Android
83134,2024-05-11,Influencer,US,Android
83135,2024-01-11,Organic,IN,Android
83136,2024-02-02,Facebook Ads,UK,iOS
83137,2024-03-28,Google Ads,UA,iOS
83138,2024-03-25,Organic,DE,iOS
83139,2024-01-16,Facebook Ads,US,Android
83140,2024-02-14,Google Ads,US,iOS
83141,2024-02-19,Organic,US,Android
